Block Size (KB),Throughput (MiB/s),Time (ms),
4,280.469,4510,
4,281.641,4520,
4,280.859,4530,
4,279.688,4540,
4,280.469,4550,
4,281.25,4560,
4,280.078,4570,
4,278.906,4580,
4,276.953,4590,
4,266.016,4600,
4,279.688,4610,
4,281.25,4620,
4,282.422,4630,
4,282.031,4640,
4,283.854,4650,
4,278.125,4660,
4,280.078,4670,
4,278.516,4680,
4,280.859,4690,
4,280.078,4700,
4,281.641,4710,
4,274.609,4720,
4,270.703,4730,
4,276.562,4740,
4,280.859,4750,
4,282.422,4760,
4,280.078,4770,
4,280.469,4780,
4,281.641,4790,
4,282.031,4800,
4,282.031,4810,
4,282.031,4820,
4,280.469,4830,
4,281.641,4840,
4,280.859,4851,
4,279.514,4860,
4,281.25,4870,
4,273.047,4880,
4,277.344,4890,
4,280.078,4900,
4,279.297,4910,
4,279.297,4920,
4,280.078,4930,
4,279.688,4940,
4,280.469,4950,
4,281.25,4960,
4,280.469,4970,
4,281.25,4980,
4,281.25,4990,
128,1986.39,147,
128,1980.77,161,
128,1986.11,170,
128,1987.5,180,
128,1975,190,
128,1987.5,200,
128,1987.5,210,
128,2000,220,
128,1987.5,230,
128,1987.5,240,
128,1987.5,250,
128,1987.5,260,
128,1987.5,270,
128,1987.5,280,
128,1975,290,
128,1987.5,300,
128,1987.5,310,
128,1987.5,320,
128,2000,330,
128,2000,340,
128,1987.5,350,
128,2000,360,
128,1987.5,371,
128,1986.11,380,
128,1975,390,
128,2000,400,
128,1987.5,410,
128,1987.5,420,
128,2000,430,
128,1975,440,
128,2000,450,
128,1987.5,460,
128,1412.5,470,
128,1962.5,480,
128,1975,490,
128,2000,500,
128,1987.5,510,
128,2000,520,
128,1962.5,530,
128,1962.5,540,
128,2000,550,
128,1962.5,561,
128,2000,570,
128,1987.5,580,
128,1987.5,590,
128,2000,600,
128,1987.5,610,
128,1937.5,620,
128,1975,630,
128,1975,640,
128,2000,650,
128,1975,660,
128,1987.5,670,
128,2000,680,
128,1962.5,690,
128,1987.5,700,
128,2000,710,
128,1975,720,
128,1987.5,730,
128,1987.5,740,
128,2000,751,
128,1986.11,760,
128,1987.5,770,
128,1987.5,780,
128,1987.5,790,
128,1975,800,
128,2000,810,
128,1937.5,820,
128,1987.5,830,
128,1987.5,840,
128,1962.5,850,
128,1987.5,860,
128,2000,870,
128,1975,880,
128,1937.5,890,
128,1987.5,900,
128,1987.5,910,
128,1987.5,920,
128,1987.5,930,
128,1987.5,941,
128,1986.11,950,
128,1962.5,960,
128,1962.5,970,
128,2000,980,
128,1987.5,990,
128,1987.5,1000,
128,1975,1010,
128,2000,1020,
128,1987.5,1030,
128,1987.5,1040,
128,2000,1050,
128,1975,1060,
128,1987.5,1070,
128,2000,1080,
128,1987.5,1090,
128,1987.5,1100,
128,1987.5,1110,
128,1987.5,1120,
128,2000,1130,
128,2000,1140,
128,2000,1150,
128,1975,1160,
128,1987.5,1170,
128,1987.5,1180,
128,1987.5,1190,
128,1975,1200,
128,1987.5,1210,
128,1937.5,1220,
128,1962.5,1230,
128,1962.5,1240,
128,1987.5,1250,
128,2000,1260,
128,1987.5,1270,
128,1987.5,1280,
128,1987.5,1290,
128,1975,1300,
128,1987.5,1310,
128,2000,1320,
128,1987.5,1330,
128,1987.5,1340,
128,1987.5,1351,
128,2000,1360,
128,1987.5,1370,
128,1987.5,1380,
128,1987.5,1390,
128,1987.5,1400,
128,2000,1410,
128,1987.5,1420,
128,1987.5,1430,
128,1987.5,1440,
128,2000,1450,
128,1987.5,1460,
128,1925,1470,
128,2000,1480,
128,1987.5,1490,
128,1987.5,1500,
128,1975,1510,
128,2000,1520,
128,1987.5,1531,
128,2000,1540,
128,1987.5,1550,
128,1987.5,1560,
128,1987.5,1570,
128,1987.5,1580,
128,2000,1590,
128,1975,1600,
128,2000,1610,
128,1975,1620,
128,2000,1630,
128,2000,1640,
128,1987.5,1650,
128,1987.5,1660,
128,1975,1670,
128,2000,1680,
128,2000,1690,
128,1962.5,1701,
128,1986.11,1710,
128,2000,1720,
128,1912.5,1730,
128,1975,1740,
128,1937.5,1750,
128,1950,1760,
128,1975,1770,
128,1925,1780,
128,1987.5,1790,
128,1987.5,1800,
128,1975,1810,
128,2000,1820,
128,1987.5,1830,
128,1937.5,1840,
128,1975,1850,
128,2000,1860,
128,1962.5,1870,
128,1900,1880,
128,1987.5,1890,
128,1986.11,1900,
128,1975,1910,
128,1987.5,1920,
128,2000,1930,
128,1962.5,1940,
128,1987.5,1950,
128,1975,1960,
128,1987.5,1970,
128,2000,1980,
128,1975,1990,
128,1987.5,2000,
128,1987.5,2010,
128,1987.5,2020,
128,2000,2030,
128,1987.5,2040,
128,1987.5,2050,
128,1950,2060,
128,1975,2070,
128,1987.5,2080,
128,1987.5,2091,
128,1986.11,2100,
128,1987.5,2110,
128,1975,2120,
128,1987.5,2130,
128,2000,2140,
128,2000,2150,
128,1975,2160,
128,2000,2170,
128,1987.5,2180,
128,1987.5,2190,
128,1975,2200,
128,2000,2210,
128,1987.5,2220,
128,2000,2230,
128,1987.5,2240,
128,1987.5,2250,
128,1987.5,2260,
128,1987.5,2270,
128,2000,2281,
128,1986.11,2290,
128,1987.5,2300,
128,1987.5,2310,
128,1987.5,2320,
128,1987.5,2330,
128,2000,2340,
128,1987.5,2350,
128,2000,2360,
128,1987.5,2370,
128,2000,2380,
128,1975,2390,
128,1975,2400,
128,1987.5,2410,
128,1925,2420,
128,1975,2430,
128,1950,2440,
128,1975,2450,
128,1975,2460,
128,1975,2471,
128,1972.22,2480,
128,2000,2490,
128,1987.5,2500,
128,1987.5,2510,
128,1987.5,2520,
128,2000,2530,
128,1975,2540,
128,1987.5,2550,
128,1987.5,2560,
128,1987.5,2570,
128,1975,2580,
128,1987.5,2590,
128,1987.5,2600,
128,1987.5,2610,
128,2000,2620,
128,1987.5,2630,
128,2000,2640,
128,2000,2650,
128,2000,2661,
128,1986.11,2670,
128,1987.5,2680,
128,1987.5,2690,
128,1950,2700,
128,2000,2710,
128,1987.5,2720,
128,1987.5,2730,
128,1987.5,2740,
128,2000,2750,
128,1975,2760,
128,1987.5,2770,
128,1975,2780,
128,1987.5,2790,
128,1962.5,2800,
128,1950,2810,
128,1962.5,2820,
128,2000,2830,
128,1912.5,2840,
128,2000,2850,
128,1987.5,2861,
128,2000,2870,
128,1987.5,2880,
128,1987.5,2890,
128,2000,2900,
128,1975,2910,
128,1987.5,2920,
128,1987.5,2930,
128,1975,2940,
128,1975,2950,
128,1987.5,2960,
128,1962.5,2970,
128,1987.5,2980,
128,2000,2990,
128,1975,3000,
128,1987.5,3010,
128,1925,3020,
128,1975,3030,
128,1950,3040,
128,1987.5,3051,
128,1986.11,3060,
128,2000,3070,
128,1987.5,3080,
128,1987.5,3090,
128,1987.5,3100,
128,1987.5,3110,
128,2000,3120,
128,1987.5,3130,
128,1987.5,3140,
128,2000,3150,
128,2000,3160,
128,1987.5,3170,
128,2000,3180,
128,1987.5,3190,
128,1975,3200,
128,1987.5,3210,
128,1987.5,3221,
128,2000,3230,
128,1987.5,3240,
128,2000,3250,
128,1975,3260,
128,2000,3270,
128,1987.5,3280,
128,2000,3290,
128,1975,3300,
128,2000,3310,
128,2000,3320,
128,1987.5,3330,
128,1987.5,3340,
128,2000,3350,
128,1987.5,3360,
128,1987.5,3370,
128,1987.5,3380,
128,2000,3390,
128,1986.11,3400,
128,1987.5,3410,
128,1987.5,3420,
128,2000,3430,
128,1950,3440,
128,1987.5,3450,
128,1975,3460,
128,1975,3470,
128,1975,3480,
128,1987.5,3490,
128,2000,3500,
128,1975,3510,
128,2000,3520,
128,1987.5,3530,
128,1800,3540,
128,1812.5,3550,
128,1987.5,3560,
128,1987.5,3571,
128,1986.11,3580,
128,1987.5,3590,
128,1987.5,3600,
128,1987.5,3610,
128,1975,3620,
128,1987.5,3630,
128,1987.5,3640,
128,2000,3650,
128,1975,3660,
128,1987.5,3670,
128,1987.5,3680,
128,2000,3690,
128,1975,3700,
128,2000,3710,
128,1987.5,3720,
128,1987.5,3730,
128,1987.5,3740,
128,1975,3751,
128,1861.11,3760,
128,1675,3770,
128,1687.5,3780,
128,1750,3790,
128,1750,3800,
128,1800,3810,
128,1775,3820,
128,1787.5,3830,
128,1900,3840,
128,1937.5,3850,
