Block Size (KB),Throughput (MiB/s),Time (ms),
4,277.922,434000,
4,277.918,435000,
4,277.797,436001,
4,271.916,437000,
4,275.598,438000,
4,277.276,439000,
4,277.496,440000,
4,277.895,441000,
4,278.094,442000,
4,276.914,443001,
4,277.691,444000,
4,276.215,445000,
4,277.77,446000,
4,277.52,447000,
4,277.539,448000,
4,275.947,449000,
4,277.773,450000,
4,277.344,451001,
4,278.062,452000,
4,276.738,453001,
4,278.246,454000,
4,278.094,455000,
4,278.043,456000,
4,277.957,457000,
4,278.262,458000,
4,277.617,459000,
4,278.148,460000,
4,277.766,461000,
4,278.942,462000,
4,278.383,463000,
4,278.731,464000,
4,278.004,465000,
4,278.798,466000,
4,278.566,467000,
4,278.86,468000,
4,273.41,469000,
4,263.376,470000,
4,278.348,471000,
4,278.887,472001,
4,277.949,473000,
4,278.184,474000,
4,277.003,475000,
4,278.809,476000,
4,277.288,477000,
4,278.855,478000,
4,278.129,479000,
4,278.332,480000,
4,277.229,481000,
4,278.312,482000,
4,277.902,483000,
4,278.738,484000,
4,278.531,485000,
4,279.121,486001,
4,277.348,487000,
4,278.746,488000,
4,279.11,489000,
4,277.41,490000,
4,278.258,491000,
4,277.617,492000,
4,277.727,493000,
4,277.383,494000,
4,277.719,495000,
4,277.289,496000,
4,277.543,497000,
4,278.188,498000,
4,277.539,499000,
4,277.723,500000,
4,270.137,501000,
4,272.088,502000,
4,277.227,503000,
4,275.615,504000,
4,276.27,505000,
4,276.979,506000,
4,276.34,507000,
4,275.811,508000,
4,276.801,509000,
4,278.09,510001,
4,277.633,511000,
4,277.793,512000,
4,277.828,513000,
4,278.023,514000,
4,278.544,515000,
4,277.621,516000,
4,277.938,517000,
4,278.152,518000,
4,277.91,519000,
4,278.105,520000,
4,278.203,521000,
4,278.578,522000,
4,278.363,523001,
4,277.684,524000,
4,278.359,525000,
4,278.665,526000,
4,278.676,527000,
4,278.074,528000,
4,278.125,529000,
4,278.316,530000,
4,278.324,531000,
4,278.301,532000,
4,274.348,533000,
4,269.578,534001,
4,275.713,535000,
4,278.07,536000,
4,277.535,537000,
4,277.855,538000,
4,278.285,539000,
4,278.125,540000,
4,277.108,541000,
4,278.223,542000,
4,277.59,543000,
4,277.668,544000,
4,277.242,545000,
4,277.559,546000,
4,277.297,547000,
4,277.828,548000,
4,278.008,549000,
4,278.316,550000,
4,277.922,551000,
4,278.035,552000,
4,277.996,553001,
4,278.223,554000,
4,278.277,555000,
4,277.797,556000,
4,278.602,557000,
4,278.219,558000,
4,278.234,559000,
4,278.293,560000,
4,278.105,561000,
4,278.435,562000,
4,278.25,563000,
4,277.691,564000,
4,277.902,565000,
4,278.438,566000,
4,275.641,567000,
4,272.707,568001,
4,276.573,569000,
4,277.477,570000,
4,277.418,571000,
4,277.574,572001,
4,278.145,573000,
4,277.664,574000,
4,275.471,575000,
4,277.387,576000,
4,277.355,577000,
4,277.852,578000,
4,277.284,579000,
4,276.801,580000,
4,277.129,581000,
4,277.398,582000,
4,277.996,583000,
4,277.785,584000,
4,277.773,585000,
4,277.82,586000,
4,277.871,587000,
4,277.734,588000,
4,277.77,589001,
4,278.012,590000,
4,277.918,591000,
4,277.711,592000,
4,278.027,593000,
4,277.969,594000,
4,277.793,595000,
4,277.668,596000,
4,278.109,597001,
4,277.875,598000,
4,277.699,599000,
4,268.726,600000,
4,275.184,601001,
4,277.895,602000,
4,277.781,603000,
4,277.496,604000,
4,277.719,605000,
4,277.824,606000,
4,278.008,607000,
4,274.798,608000,
4,277.879,609000,
4,277.926,610000,
4,277.926,611000,
4,276.569,612000,
4,277.645,613000,
4,278.016,614000,
4,277.82,615000,
4,277.98,616000,
4,278.176,617000,
4,277.746,618001,
4,278.238,619000,
4,277.594,620000,
4,277.922,621000,
4,277.75,622000,
4,277.961,623000,
4,277.637,624000,
4,278.129,625000,
4,277.809,626000,
4,278.016,627000,
4,277.582,628000,
4,277.742,629000,
4,277.941,630000,
4,277.664,631000,
4,270.445,632000,
4,274.148,633000,
4,277.293,634000,
4,277.664,635000,
4,277.48,636000,
4,277.598,637000,
4,277.504,638000,
4,277.699,639000,
4,276.671,640000,
4,277.789,641000,
4,277.785,642000,
4,277.43,643000,
4,277.312,644000,
4,277.945,645000,
4,277.605,646000,
4,277.871,647000,
4,277.574,648001,
4,277.406,649000,
4,278.121,650000,
4,277.844,651000,
4,277.953,652000,
4,278.156,653000,
4,277.836,654000,
4,277.218,655000,
4,272.035,656000,
4,277.254,657000,
4,277.68,658000,
4,277.426,659000,
4,277.441,660000,
4,277.219,661000,
4,277.531,662000,
4,277.453,663000,
4,272.8,664000,
4,274.375,665000,
4,277.391,666000,
4,277.895,667000,
4,278.133,668000,
4,277.91,669000,
4,277.605,670000,
4,277.848,671000,
4,275.255,672000,
4,277.062,673000,
4,277.637,674000,
4,277.237,675000,
4,277.016,676000,
4,277.438,677000,
4,277.93,678000,
4,277.879,679000,
4,277.641,680000,
4,277.691,681000,
4,277.664,682000,
4,277.48,683001,
4,277.793,684000,
4,277.621,685000,
4,278.031,686000,
4,277.469,687000,
4,277.762,688000,
4,278.102,689000,
4,278.337,690000,
4,277.895,691000,
4,278.066,692000,
4,278.062,693000,
4,278.227,694000,
4,278.289,695000,
4,273.883,696000,
4,274.484,697000,
4,277.422,698000,
4,277.34,699000,
4,277.836,700000,
4,277.852,701000,
4,275.368,702000,
4,277.824,703000,
4,276.219,704001,
4,277.688,705000,
4,276.625,706000,
4,277.875,707000,
4,277.875,708000,
4,278.129,709000,
4,278.277,710000,
4,277.641,711000,
4,277.91,712000,
4,277.988,713000,
4,277.938,714000,
4,278.09,715000,
4,277.754,716000,
4,277.996,717001,
4,278.277,718000,
4,277.641,719000,
4,277.194,720000,
4,277.559,721000,
4,277.539,722000,
4,277.531,723000,
4,278.113,724000,
4,277.465,725000,
4,277.621,726000,
4,277.469,727000,
4,272.123,728000,
4,265.977,729000,
4,276.624,730000,
4,275.832,731000,
4,275.286,732000,
4,275.602,733000,
4,275.863,734000,
4,277.144,735000,
4,276.965,736000,
4,278.105,737000,
4,278.023,738000,
4,277.469,739000,
4,277.926,740000,
4,278.02,741000,
4,277.539,742000,
4,277.77,743000,
4,277.617,744000,
4,277.625,745000,
4,277.719,746000,
4,278.035,747000,
4,277.547,748000,
4,277.812,749000,
4,277.656,750000,
4,278.36,751000,
4,278.121,752000,
4,276.886,753000,
4,278.16,754000,
4,278.262,755000,
4,278.328,756000,
4,278.419,757000,
4,278.137,758000,
4,278.396,759000,
4,273.816,760000,
4,272.944,761000,
4,277.562,762000,
4,277.797,763001,
4,277.469,764000,
4,277.723,765000,
4,277.836,766000,
4,278.238,767000,
4,277.121,768000,
4,277.906,769000,
4,278.531,770000,
4,278.333,771000,
4,276.676,772000,
4,277.582,773000,
4,278.414,774000,
4,278.309,775000,
4,278.324,776000,
4,278.399,777000,
4,278.352,778000,
4,278.078,779001,
4,277.836,780000,
4,277.801,781000,
4,277.895,782000,
4,277.672,783000,
4,277.852,784000,
4,277.836,785000,
4,277.891,786000,
4,277.848,787000,
4,277.98,788000,
4,277.91,789000,
4,277.367,790000,
4,277.406,791000,
4,272.629,792000,
4,262.903,793000,
4,274.242,794000,
4,278.02,795000,
4,277.797,796001,
4,277.969,797000,
4,277.43,798000,
4,277.898,799000,
4,276.941,800000,
4,277.793,801000,
4,277.727,802000,
4,277.973,803000,
4,277.613,804000,
4,277.093,805000,
4,277.867,806000,
4,277.777,807000,
4,277.379,808000,
4,277.449,809000,
4,277.5,810000,
4,277.836,811000,
4,278.27,812000,
4,277.434,813001,
4,277.992,814000,
4,277.754,815000,
4,278.802,816000,
4,278.355,817000,
4,278.552,818000,
4,278.441,819000,
4,277.855,820000,
4,278.411,821000,
4,277.914,822000,
4,277.828,823000,
