Block Size (KB),Throughput (MiB/s),Time (ms),
4096,3040,25750,
4096,2960,25800,
4096,2960,25850,
4096,2960,25900,
4096,2960,25950,
4096,3040,26001,
4096,3020.41,26050,
4096,3040,26100,
4096,3040,26150,
4096,3040,26200,
4096,3040,26250,
4096,3040,26300,
4096,3040,26350,
4096,3040,26400,
4096,2960,26451,
4096,2938.78,26500,
4096,3040,26550,
4096,3040,26600,
4096,2960,26650,
4096,2960,26700,
4096,2960,26750,
4096,1680,26800,
4096,1520,26850,
4096,1600,26900,
4096,1600,26950,
4096,1680,27000,
4096,1600,27051,
4096,1551.02,27100,
4096,1520,27150,
4096,1520,27200,
4096,1600,27250,
4096,1520,27300,
4096,1520,27350,
4096,1440,27400,
4096,1440,27450,
4096,1520,27500,
4096,1520,27550,
4096,1520,27600,
4096,1440,27650,
4096,1440,27700,
4096,1440,27751,
4096,1469.39,27800,
4096,1600,27850,
4096,1520,27900,
4096,1520,27950,
4096,1600,28000,
4096,1520,28050,
4096,1520,28100,
4096,1520,28150,
4096,1440,28200,
4096,1440,28250,
4096,1520,28301,
4096,1551.02,28350,
4096,1520,28400,
4096,1440,28450,
4096,1360,28500,
4096,1520,28550,
4096,1600,28600,
4096,1440,28650,
4096,1600,28700,
4096,1600,28750,
4096,1520,28801,
4096,1551.02,28850,
4096,1440,28900,
4096,1360,28950,
4096,1520,29000,
4096,1520,29050,
4096,1520,29100,
4096,1520,29150,
4096,1440,29200,
4096,1440,29250,
4096,1551.02,29300,
4096,1520,29350,
4096,1520,29400,
4096,1600,29450,
4096,1520,29500,
4096,1600,29550,
4096,1440,29601,
4096,1469.39,29650,
4096,1440,29700,
4096,1520,29750,
4096,1440,29800,
4096,1600,29850,
4096,1440,29901,
4096,1469.39,29950,
4096,1440,30000,
4096,1520,30050,
4096,1600,30100,
4096,1520,30151,
4096,1632.65,30200,
4096,1520,30250,
4096,1600,30300,
4096,1440,30350,
4096,1440,30401,
4096,1469.39,30450,
4096,1440,30500,
4096,1600,30550,
4096,1520,30600,
4096,1440,30650,
4096,1360,30701,
4096,1632.65,30750,
4096,1600,30800,
4096,1440,30850,
4096,1680,30900,
4096,1520,30950,
4096,1600,31001,
4096,1551.02,31050,
4096,1360,31100,
4096,1440,31150,
4096,1520,31200,
4096,1520,31250,
4096,1551.02,31300,
4096,1520,31350,
4096,1440,31400,
4096,1440,31450,
4096,1520,31500,
4096,1600,31551,
4096,1551.02,31600,
4096,1520,31650,
4096,1600,31700,
4096,1520,31750,
4096,1520,31800,
4096,1440,31850,
4096,1360,31901,
4096,1551.02,31950,
4096,1520,32000,
4096,1520,32050,
4096,1520,32100,
4096,1440,32150,
4096,1440,32200,
4096,1520,32250,
4096,1551.02,32300,
4096,1520,32350,
4096,1600,32400,
4096,1600,32450,
4096,1520,32500,
4096,1440,32551,
4096,1387.75,32600,
4096,1520,32650,
4096,1440,32700,
4096,1520,32750,
4096,1520,32800,
4096,1520,32851,
4096,1387.75,32900,
4096,1520,32950,
4096,1520,33000,
4096,1520,33050,
4096,1520,33100,
4096,1600,33150,
4096,1600,33200,
