Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1440,30251,
4096,1387.75,30300,
4096,1600,30350,
4096,1440,30400,
4096,1600,30450,
4096,1440,30500,
4096,1440,30550,
4096,1520,30600,
4096,1520,30651,
4096,1551.02,30700,
4096,1520,30750,
4096,1600,30800,
4096,1520,30850,
4096,1600,30900,
4096,1440,30950,
4096,1440,31001,
4096,1469.39,31050,
4096,1520,31100,
4096,1520,31150,
4096,1520,31200,
4096,1440,31251,
4096,1387.75,31300,
4096,1520,31350,
4096,1600,31400,
4096,1440,31450,
4096,1600,31500,
4096,1469.39,31550,
4096,1600,31600,
4096,1440,31650,
4096,1520,31700,
4096,1280,31750,
4096,1440,31800,
4096,1600,31850,
4096,1520,31900,
4096,1520,31950,
4096,1440,32001,
4096,1469.39,32050,
4096,1440,32100,
4096,1600,32150,
4096,1520,32200,
4096,1600,32250,
4096,1520,32300,
4096,1600,32350,
4096,1440,32401,
4096,1306.12,32450,
4096,1040,32500,
4096,1280,32550,
4096,1520,32600,
4096,1600,32650,
4096,1520,32700,
4096,1440,32750,
4096,1469.39,32800,
4096,1440,32850,
4096,1600,32900,
4096,1440,32950,
4096,1600,33000,
4096,1520,33050,
4096,1600,33100,
4096,1520,33150,
4096,1440,33200,
4096,1360,33250,
4096,1520,33300,
4096,1520,33351,
4096,1551.02,33400,
4096,1520,33450,
4096,1440,33500,
4096,1440,33550,
4096,1600,33600,
4096,1520,33650,
4096,1520,33700,
4096,1600,33750,
4096,1632.65,33800,
4096,1520,33850,
4096,1440,33900,
4096,1440,33950,
4096,1520,34000,
4096,1520,34050,
4096,1520,34100,
4096,1520,34151,
4096,1551.02,34200,
4096,1360,34250,
4096,1600,34300,
4096,1520,34350,
4096,1520,34400,
4096,1600,34450,
4096,1520,34500,
4096,1632.65,34550,
4096,1520,34600,
4096,1440,34650,
4096,1440,34700,
4096,1440,34750,
4096,1520,34800,
4096,1600,34850,
4096,1520,34901,
4096,1387.75,34950,
4096,1520,35000,
4096,1440,35050,
4096,1520,35100,
4096,1600,35150,
4096,1600,35200,
4096,1520,35250,
4096,1632.65,35300,
4096,1520,35350,
4096,1360,35400,
4096,1520,35450,
4096,1440,35500,
4096,1551.02,35550,
4096,1600,35600,
4096,1440,35650,
4096,1520,35700,
4096,1360,35750,
4096,1600,35800,
4096,1520,35851,
4096,1551.02,35900,
4096,1600,35950,
4096,1520,36000,
4096,1520,36050,
4096,1520,36100,
4096,1440,36151,
4096,1469.39,36200,
4096,1520,36250,
4096,1520,36300,
4096,1520,36350,
4096,1520,36400,
4096,1360,36450,
4096,1520,36500,
4096,1551.02,36550,
4096,1520,36600,
4096,1600,36650,
4096,1600,36700,
4096,1520,36750,
4096,1520,36800,
4096,1440,36850,
4096,1360,36901,
4096,1551.02,36950,
4096,1520,37000,
4096,1520,37050,
4096,1520,37100,
4096,1440,37150,
4096,1520,37200,
4096,1440,37250,
4096,1551.02,37300,
4096,1600,37350,
4096,1600,37400,
4096,1520,37450,
4096,1600,37500,
4096,1520,37550,
4096,1360,37600,
4096,1440,37651,
4096,1551.02,37700,
4096,1520,37750,
4096,1520,37800,
4096,1520,37850,
4096,1440,37900,
4096,1440,37950,
4096,1520,38000,
4096,1440,38050,
4096,1520,38100,
4096,1600,38150,
4096,1520,38200,
4096,1520,38250,
4096,1520,38301,
4096,1469.39,38350,
4096,1440,38400,
4096,1520,38450,
4096,1520,38500,
4096,1520,38550,
4096,1520,38600,
4096,1360,38650,
4096,1520,38700,
4096,1600,38751,
4096,1469.39,38800,
4096,1600,38850,
4096,1520,38900,
4096,1600,38950,
4096,1520,39000,
4096,1440,39051,
4096,1469.39,39100,
4096,1440,39150,
4096,1520,39200,
4096,1520,39250,
4096,1520,39300,
4096,1440,39350,
4096,1440,39400,
4096,1520,39450,
4096,1520,39501,
4096,1551.02,39550,
4096,1520,39600,
4096,1520,39650,
4096,1520,39700,
4096,1520,39750,
4096,1440,39800,
4096,1520,39851,
4096,1469.39,39900,
4096,1520,39950,
4096,1520,40000,
4096,1520,40050,
4096,1440,40100,
4096,1440,40150,
4096,1520,40201,
4096,1469.39,40250,
4096,1600,40300,
4096,1520,40350,
4096,1600,40400,
4096,1520,40450,
4096,1520,40500,
4096,1469.39,40550,
4096,1440,40600,
4096,1440,40650,
