Block Size (KB),Throughput (MiB/s),Time (ms),
4096,1523.05,254500,
4096,1480,255000,
4096,1531.06,255500,
4096,1536,256000,
4096,1482.97,256500,
4096,1528,257000,
4096,1539.08,257500,
4096,1456,258000,
4096,1515.03,258500,
4096,1528,259000,
4096,1480,259500,
4096,1499,260000,
4096,1504,260500,
4096,1464,261001,
4096,1507.01,261500,
4096,1536,262000,
4096,1499,262500,
4096,1488,263000,
4096,1536,263501,
4096,1499,264000,
4096,1488,264500,
4096,1555.11,265000,
4096,1520,265500,
4096,1472,266000,
4096,1539.08,266500,
4096,1528,267000,
4096,1482.97,267500,
4096,1536,268000,
4096,1544,268500,
4096,1474.95,269000,
4096,1496,269500,
4096,1547.09,270000,
4096,1472,270500,
4096,1480,271001,
4096,1539.08,271500,
4096,1474.95,272000,
4096,1472,272500,
4096,1528,273000,
4096,1490.98,273500,
4096,1480,274000,
4096,1544,274501,
4096,1499,275000,
4096,1488,275500,
4096,1539.08,276000,
4096,1496,276500,
4096,1496,277001,
4096,1515.03,277500,
4096,1544,278001,
4096,1490.98,278500,
4096,1528,279000,
4096,1539.08,279500,
4096,1472,280000,
4096,1512,280500,
4096,1552,281000,
4096,1466.93,281500,
4096,1488,282000,
4096,1536,282500,
4096,1474.95,283000,
4096,1480,283500,
4096,1523.05,284000,
4096,1488,284500,
4096,1488,285000,
4096,1539.08,285500,
4096,1504,286000,
4096,1490.98,286500,
4096,1536,287000,
4096,1520,287500,
4096,1490.98,288000,
4096,1528,288500,
4096,1520,289000,
4096,1504,289500,
4096,1531.06,290000,
4096,1536,290500,
4096,1474.95,291000,
4096,1504,291500,
4096,1536,292001,
4096,1490.98,292500,
4096,1496,293000,
4096,1528,293500,
4096,1490.98,294000,
4096,1480,294500,
4096,1520,295001,
4096,1515.03,295500,
4096,1458.92,296000,
4096,1536,296500,
4096,1520,297000,
4096,1466.93,297500,
4096,1536,298000,
4096,1531.06,298500,
4096,1480,299000,
4096,1520,299500,
4096,1515.03,300000,
4096,1480,300500,
4096,1531.06,301000,
4096,1544,301500,
4096,1472,302000,
4096,1499,302500,
4096,1536,303000,
4096,1482.97,303500,
4096,1512,304000,
4096,1528,304500,
4096,1482.97,305000,
4096,1496,305500,
4096,1520,306000,
4096,1499,306500,
4096,1472,307000,
4096,1531.06,307500,
4096,1520,308000,
4096,1480,308500,
4096,1539.08,309000,
4096,1528,309500,
4096,1464,310001,
4096,1531.06,310500,
4096,1528,311001,
4096,1474.95,311500,
4096,1520,312000,
4096,1547.09,312500,
4096,1480,313000,
4096,1504,313500,
4096,1547.09,314000,
4096,1496,314500,
4096,1472,315000,
4096,1547.09,315500,
4096,1472,316000,
4096,1488,316501,
4096,1531.06,317000,
4096,1496,317500,
4096,1466.93,318000,
4096,1504,318500,
4096,1512,319000,
4096,1466.93,319500,
4096,1544,320000,
4096,1520,320500,
4096,1482.97,321000,
4096,1520,321500,
4096,1528,322000,
4096,1474.95,322500,
4096,1544,323000,
4096,1528,323500,
4096,1474.95,324000,
4096,1504,324500,
4096,1536,325000,
4096,1499,325500,
4096,1480,326000,
4096,1536,326500,
4096,1474.95,327000,
4096,1464,327500,
4096,1536,328000,
4096,1496,328500,
4096,1499,329000,
